date,year,month,tavg
2015-01-01,2015,1,31.28
2015-01-02,2015,1,38.66
2015-01-03,2015,1,35.24
2015-01-04,2015,1,45.14
2015-01-05,2015,1,42.44
2015-01-06,2015,1,21.2
2015-01-07,2015,1,21.740000000000002
2015-01-08,2015,1,13.279999999999998
2015-01-09,2015,1,24.08
2015-01-10,2015,1,21.740000000000002
2015-01-11,2015,1,24.8
2015-01-12,2015,1,35.96
2015-01-13,2015,1,30.2
2015-01-14,2015,1,21.92
2015-01-15,2015,1,29.48
2015-01-16,2015,1,33.98
2015-01-17,2015,1,22.28
2015-01-18,2015,1,32.72
2015-01-19,2015,1,39.38
2015-01-20,2015,1,37.22
2015-01-21,2015,1,30.56
2015-01-22,2015,1,33.98
2015-01-23,2015,1,32.36
2015-01-24,2015,1,35.06
2015-01-25,2015,1,37.58
2015-01-26,2015,1,26.6
2015-01-27,2015,1,24.439999999999998
2015-01-28,2015,1,23.54
2015-01-29,2015,1,26.24
2015-01-30,2015,1,33.98
2015-01-31,2015,1,20.479999999999997
2015-02-01,2015,2,27.5
2015-02-02,2015,2,29.66
2015-02-03,2015,2,19.22
2015-02-04,2015,2,30.02
2015-02-05,2015,2,33.26
2015-02-06,2015,2,18.14
2015-02-07,2015,2,28.94
2015-02-08,2015,2,33.08
2015-02-09,2015,2,28.94
2015-02-10,2015,2,29.84
2015-02-11,2015,2,28.4
2015-02-12,2015,2,32.36
2015-02-13,2015,2,17.6
2015-02-14,2015,2,22.82
2015-02-15,2015,2,20.479999999999997
2015-02-16,2015,2,10.219999999999999
2015-02-17,2015,2,19.4
2015-02-18,2015,2,24.259999999999998
2015-02-19,2015,2,21.92
2015-02-20,2015,2,10.940000000000001
2015-02-21,2015,2,20.12
2015-02-22,2015,2,34.16
2015-02-23,2015,2,29.3
2015-02-24,2015,2,12.379999999999999
2015-02-25,2015,2,27.68
2015-02-26,2015,2,26.96
2015-02-27,2015,2,23.72
2015-02-28,2015,2,22.1
2015-03-01,2015,3,26.78
2015-03-02,2015,3,32.18
2015-03-03,2015,3,28.4
2015-03-04,2015,3,38.84
2015-03-05,2015,3,32.9
2015-03-06,2015,3,21.02
2015-03-07,2015,3,26.78
2015-03-08,2015,3,40.28
2015-03-09,2015,3,44.96
2015-03-10,2015,3,40.64
2015-03-11,2015,3,46.4
2015-03-12,2015,3,45.32
2015-03-13,2015,3,37.04
2015-03-14,2015,3,43.52
2015-03-15,2015,3,44.06
2015-03-16,2015,3,40.28
2015-03-17,2015,3,47.84
2015-03-18,2015,3,33.62
2015-03-19,2015,3,33.44
2015-03-20,2015,3,34.34
2015-03-21,2015,3,34.88
2015-03-22,2015,3,39.92
2015-03-23,2015,3,30.56
2015-03-24,2015,3,33.62
2015-03-25,2015,3,39.019999999999996
2015-03-26,2015,3,45.14
2015-03-27,2015,3,44.96
2015-03-28,2015,3,37.58
2015-03-29,2015,3,33.44
2015-03-30,2015,3,42.26
2015-03-31,2015,3,42.8
2015-04-01,2015,4,39.74
2015-04-02,2015,4,49.82
2015-04-03,2015,4,59.18
2015-04-04,2015,4,51.980000000000004
2015-04-05,2015,4,50.18
2015-04-06,2015,4,46.76
2015-04-07,2015,4,50.540000000000006
2015-04-08,2015,4,42.980000000000004
2015-04-09,2015,4,39.38
2015-04-10,2015,4,42.980000000000004
2015-04-11,2015,4,55.22
2015-04-12,2015,4,51.26
2015-04-13,2015,4,55.58
2015-04-14,2015,4,59.36
2015-04-15,2015,4,59.18
2015-04-16,2015,4,56.480000000000004
2015-04-17,2015,4,59.72
2015-04-18,2015,4,66.02
2015-04-19,2015,4,57.56
2015-04-20,2015,4,50.540000000000006
2015-04-21,2015,4,57.379999999999995
2015-04-22,2015,4,58.82
2015-04-23,2015,4,47.480000000000004
2015-04-24,2015,4,43.34
2015-04-25,2015,4,46.04
2015-04-26,2015,4,51.980000000000004
2015-04-27,2015,4,53.78
2015-04-28,2015,4,57.2
2015-04-29,2015,4,64.22
2015-04-30,2015,4,52.34
2015-05-01,2015,5,52.519999999999996
2015-05-02,2015,5,53.96
2015-05-03,2015,5,59.540000000000006
2015-05-04,2015,5,66.56
2015-05-05,2015,5,72.68
2015-05-06,2015,5,65.30000000000001
2015-05-07,2015,5,64.58000000000001
2015-05-08,2015,5,64.22
2015-05-09,2015,5,57.92
2015-05-10,2015,5,66.38
2015-05-11,2015,5,74.48
2015-05-12,2015,5,74.84
2015-05-13,2015,5,65.12
2015-05-14,2015,5,59.72
2015-05-15,2015,5,63.14
2015-05-16,2015,5,65.12
2015-05-17,2015,5,70.34
2015-05-18,2015,5,63.68000000000001
2015-05-19,2015,5,61.519999999999996
2015-05-20,2015,5,62.06
2015-05-21,2015,5,57.019999999999996
2015-05-22,2015,5,61.88
2015-05-23,2015,5,59.36
2015-05-24,2015,5,65.66
2015-05-25,2015,5,72.5
2015-05-26,2015,5,75.2
2015-05-27,2015,5,73.58000000000001
2015-05-28,2015,5,73.4
2015-05-29,2015,5,73.03999999999999
2015-05-30,2015,5,73.03999999999999
2015-05-31,2015,5,74.66
2015-06-01,2015,6,57.379999999999995
2015-06-02,2015,6,51.980000000000004
2015-06-03,2015,6,58.28
2015-06-04,2015,6,58.1
2015-06-05,2015,6,59.540000000000006
2015-06-06,2015,6,65.66
2015-06-07,2015,6,65.30000000000001
2015-06-08,2015,6,67.46000000000001
2015-06-09,2015,6,73.22
2015-06-10,2015,6,74.12
2015-06-11,2015,6,80.24000000000001
2015-06-12,2015,6,80.78
2015-06-13,2015,6,80.42
2015-06-14,2015,6,77.0
2015-06-15,2015,6,70.34
2015-06-16,2015,6,68.18
2015-06-17,2015,6,73.94
2015-06-18,2015,6,66.74000000000001
2015-06-19,2015,6,73.22
2015-06-20,2015,6,69.44
2015-06-21,2015,6,75.02
2015-06-22,2015,6,79.52
2015-06-23,2015,6,84.38
2015-06-24,2015,6,77.18
2015-06-25,2015,6,76.82
2015-06-26,2015,6,74.84
2015-06-27,2015,6,69.08000000000001
2015-06-28,2015,6,64.22
2015-06-29,2015,6,71.24000000000001
2015-06-30,2015,6,75.38
2015-07-01,2015,7,76.46000000000001
2015-07-02,2015,7,75.74000000000001
2015-07-03,2015,7,73.58000000000001
2015-07-04,2015,7,71.78
2015-07-05,2015,7,75.02
2015-07-06,2015,7,77.18
2015-07-07,2015,7,79.52
2015-07-08,2015,7,82.03999999999999
2015-07-09,2015,7,73.75999999999999
2015-07-10,2015,7,75.74000000000001
2015-07-11,2015,7,78.62
2015-07-12,2015,7,81.14
2015-07-13,2015,7,80.42
2015-07-14,2015,7,76.1
2015-07-15,2015,7,75.92
2015-07-16,2015,7,72.14
2015-07-17,2015,7,73.58000000000001
2015-07-18,2015,7,76.28
2015-07-19,2015,7,84.38
2015-07-20,2015,7,89.06
2015-07-21,2015,7,86.0
2015-07-22,2015,7,77.18
2015-07-23,2015,7,77.18
2015-07-24,2015,7,78.25999999999999
2015-07-25,2015,7,78.08000000000001
2015-07-26,2015,7,79.88
2015-07-27,2015,7,79.88
2015-07-28,2015,7,82.75999999999999
2015-07-29,2015,7,86.36
2015-07-30,2015,7,82.03999999999999
2015-07-31,2015,7,81.14
2015-08-01,2015,8,83.66
2015-08-02,2015,8,80.96000000000001
2015-08-03,2015,8,82.58000000000001
2015-08-04,2015,8,83.12
2015-08-05,2015,8,80.42
2015-08-06,2015,8,76.28
2015-08-07,2015,8,75.74000000000001
2015-08-08,2015,8,74.66
2015-08-09,2015,8,75.74000000000001
2015-08-10,2015,8,74.48
2015-08-11,2015,8,75.02
2015-08-12,2015,8,77.36
2015-08-13,2015,8,75.74000000000001
2015-08-14,2015,8,78.98
2015-08-15,2015,8,81.32
2015-08-16,2015,8,82.75999999999999
2015-08-17,2015,8,84.74000000000001
2015-08-18,2015,8,83.48
2015-08-19,2015,8,80.24000000000001
2015-08-20,2015,8,80.96000000000001
2015-08-21,2015,8,78.62
2015-08-22,2015,8,76.64
2015-08-23,2015,8,75.74000000000001
2015-08-24,2015,8,78.44
2015-08-25,2015,8,80.6
2015-08-26,2015,8,76.82
2015-08-27,2015,8,74.12
2015-08-28,2015,8,73.03999999999999
2015-08-29,2015,8,76.82
2015-08-30,2015,8,79.16
2015-08-31,2015,8,82.75999999999999
2015-09-01,2015,9,82.58000000000001
2015-09-02,2015,9,80.24000000000001
2015-09-03,2015,9,82.58000000000001
2015-09-04,2015,9,80.24000000000001
2015-09-05,2015,9,72.86
2015-09-06,2015,9,73.94
2015-09-07,2015,9,77.72
2015-09-08,2015,9,83.30000000000001
2015-09-09,2015,9,81.14
2015-09-10,2015,9,75.38
2015-09-11,2015,9,72.32
2015-09-12,2015,9,74.66
2015-09-13,2015,9,72.68
2015-09-14,2015,9,66.56
2015-09-15,2015,9,73.22
2015-09-16,2015,9,76.82
2015-09-17,2015,9,78.08000000000001
2015-09-18,2015,9,76.82
2015-09-19,2015,9,73.94
2015-09-20,2015,9,73.22
2015-09-21,2015,9,65.48
2015-09-22,2015,9,66.38
2015-09-23,2015,9,67.64
2015-09-24,2015,9,69.98
2015-09-25,2015,9,68.53999999999999
2015-09-26,2015,9,65.84
2015-09-27,2015,9,62.24
2015-09-28,2015,9,68.53999999999999
2015-09-29,2015,9,74.66
2015-09-30,2015,9,73.22
2015-10-01,2015,10,59.36
2015-10-02,2015,10,53.96
2015-10-03,2015,10,51.620000000000005
2015-10-04,2015,10,57.019999999999996
2015-10-05,2015,10,57.2
2015-10-06,2015,10,62.42
2015-10-07,2015,10,64.58000000000001
2015-10-08,2015,10,64.22
2015-10-09,2015,10,66.92
2015-10-10,2015,10,60.08
2015-10-11,2015,10,59.72
2015-10-12,2015,10,64.58000000000001
2015-10-13,2015,10,66.02
2015-10-14,2015,10,64.58000000000001
2015-10-15,2015,10,58.46
2015-10-16,2015,10,59.0
2015-10-17,2015,10,52.879999999999995
2015-10-18,2015,10,44.42
2015-10-19,2015,10,43.52
2015-10-20,2015,10,55.94
2015-10-21,2015,10,65.48
2015-10-22,2015,10,64.94
2015-10-23,2015,10,60.08
2015-10-24,2015,10,48.379999999999995
2015-10-25,2015,10,59.36
2015-10-26,2015,10,53.06
2015-10-27,2015,10,52.16
2015-10-28,2015,10,56.84
2015-10-29,2015,10,67.46000000000001
2015-10-30,2015,10,56.84
2015-10-31,2015,10,48.92
2015-11-01,2015,11,57.379999999999995
2015-11-02,2015,11,60.26
2015-11-03,2015,11,61.34
2015-11-04,2015,11,61.519999999999996
2015-11-05,2015,11,62.06
2015-11-06,2015,11,68.36
2015-11-07,2015,11,65.84
2015-11-08,2015,11,53.42
2015-11-09,2015,11,53.06
2015-11-10,2015,11,55.94
2015-11-11,2015,11,53.24
2015-11-12,2015,11,55.22
2015-11-13,2015,11,56.84
2015-11-14,2015,11,47.84
2015-11-15,2015,11,47.480000000000004
2015-11-16,2015,11,58.82
2015-11-17,2015,11,49.1
2015-11-18,2015,11,50.540000000000006
2015-11-19,2015,11,59.72
2015-11-20,2015,11,58.82
2015-11-21,2015,11,47.120000000000005
2015-11-22,2015,11,52.16
2015-11-23,2015,11,41.72
2015-11-24,2015,11,39.2
2015-11-25,2015,11,44.06
2015-11-26,2015,11,48.019999999999996
2015-11-27,2015,11,55.58
2015-11-28,2015,11,57.2
2015-11-29,2015,11,42.980000000000004
2015-11-30,2015,11,39.74
2015-12-01,2015,12,47.120000000000005
2015-12-02,2015,12,48.019999999999996
2015-12-03,2015,12,51.44
2015-12-04,2015,12,46.94
2015-12-05,2015,12,47.120000000000005
2015-12-06,2015,12,47.120000000000005
2015-12-07,2015,12,48.74
2015-12-08,2015,12,45.32
2015-12-09,2015,12,45.68
2015-12-10,2015,12,55.040000000000006
2015-12-11,2015,12,54.32
2015-12-12,2015,12,59.0
2015-12-13,2015,12,57.019999999999996
2015-12-14,2015,12,53.78
2015-12-15,2015,12,60.620000000000005
2015-12-16,2015,12,50.0
2015-12-17,2015,12,53.42
2015-12-18,2015,12,51.08
2015-12-19,2015,12,39.2
2015-12-20,2015,12,39.74
2015-12-21,2015,12,45.68
2015-12-22,2015,12,56.84
2015-12-23,2015,12,54.14
2015-12-24,2015,12,64.03999999999999
2015-12-25,2015,12,60.26
2015-12-26,2015,12,54.5
2015-12-27,2015,12,52.34
2015-12-28,2015,12,44.78
2015-12-29,2015,12,40.28
2015-12-30,2015,12,42.08
2015-12-31,2015,12,47.3
2016-01-01,2016,1,41.9
2016-01-02,2016,1,37.22
2016-01-03,2016,1,39.92
2016-01-04,2016,1,33.62
2016-01-05,2016,1,19.58
2016-01-06,2016,1,32.18
2016-01-07,2016,1,39.019999999999996
2016-01-08,2016,1,40.28
2016-01-09,2016,1,43.7
2016-01-10,2016,1,50.900000000000006
2016-01-11,2016,1,37.76
2016-01-12,2016,1,32.9
2016-01-13,2016,1,29.3
2016-01-14,2016,1,28.759999999999998
2016-01-15,2016,1,40.28
2016-01-16,2016,1,46.22
2016-01-17,2016,1,38.84
2016-01-18,2016,1,28.94
2016-01-19,2016,1,22.82
2016-01-20,2016,1,32.18
2016-01-21,2016,1,32.54
2016-01-22,2016,1,27.32
2016-01-23,2016,1,27.86
2016-01-24,2016,1,28.22
2016-01-25,2016,1,33.98
2016-01-26,2016,1,40.28
2016-01-27,2016,1,44.42
2016-01-28,2016,1,37.94
2016-01-29,2016,1,39.74
2016-01-30,2016,1,33.98
2016-01-31,2016,1,42.44
2016-02-01,2016,2,50.540000000000006
2016-02-02,2016,2,45.5
2016-02-03,2016,2,48.019999999999996
2016-02-04,2016,2,53.96
2016-02-05,2016,2,39.38
2016-02-06,2016,2,35.96
2016-02-07,2016,2,39.56
2016-02-08,2016,2,36.68
2016-02-09,2016,2,30.2
2016-02-10,2016,2,35.42
2016-02-11,2016,2,28.04
2016-02-12,2016,2,21.740000000000002
2016-02-13,2016,2,21.560000000000002
2016-02-14,2016,2,8.240000000000002
2016-02-15,2016,2,19.04
2016-02-16,2016,2,46.04
2016-02-17,2016,2,39.92
2016-02-18,2016,2,33.98
2016-02-19,2016,2,30.2
2016-02-20,2016,2,47.480000000000004
2016-02-21,2016,2,53.06
2016-02-22,2016,2,46.04
2016-02-23,2016,2,38.84
2016-02-24,2016,2,39.74
2016-02-25,2016,2,52.7
2016-02-26,2016,2,36.68
2016-02-27,2016,2,32.54
2016-02-28,2016,2,46.22
2016-02-29,2016,2,51.26
2016-03-01,2016,3,46.58
2016-03-02,2016,3,46.58
2016-03-03,2016,3,31.46
2016-03-04,2016,3,33.62
2016-03-05,2016,3,34.88
2016-03-06,2016,3,37.76
2016-03-07,2016,3,45.14
2016-03-08,2016,3,53.96
2016-03-09,2016,3,53.96
2016-03-10,2016,3,69.98
2016-03-11,2016,3,61.16
2016-03-12,2016,3,49.64
2016-03-13,2016,3,56.66
2016-03-14,2016,3,47.66
2016-03-15,2016,3,48.019999999999996
2016-03-16,2016,3,53.42
2016-03-17,2016,3,52.16
2016-03-18,2016,3,53.06
2016-03-19,2016,3,43.52
2016-03-20,2016,3,38.84
2016-03-21,2016,3,39.56
2016-03-22,2016,3,43.879999999999995
2016-03-23,2016,3,57.379999999999995
2016-03-24,2016,3,50.18
2016-03-25,2016,3,55.94
2016-03-26,2016,3,46.94
2016-03-27,2016,3,45.86
2016-03-28,2016,3,47.3
2016-03-29,2016,3,49.64
2016-03-30,2016,3,45.32
2016-03-31,2016,3,57.2
2016-04-01,2016,4,62.6
2016-04-02,2016,4,56.3
2016-04-03,2016,4,42.26
2016-04-04,2016,4,39.74
2016-04-05,2016,4,33.26
2016-04-06,2016,4,39.019999999999996
2016-04-07,2016,4,51.980000000000004
2016-04-08,2016,4,48.92
2016-04-09,2016,4,41.18
2016-04-10,2016,4,40.46
2016-04-11,2016,4,50.18
2016-04-12,2016,4,53.24
2016-04-13,2016,4,48.379999999999995
2016-04-14,2016,4,49.82
2016-04-15,2016,4,50.72
2016-04-16,2016,4,52.519999999999996
2016-04-17,2016,4,55.76
2016-04-18,2016,4,62.42
2016-04-19,2016,4,65.48
2016-04-20,2016,4,58.82
2016-04-21,2016,4,58.82
2016-04-22,2016,4,69.98
2016-04-23,2016,4,66.56
2016-04-24,2016,4,56.480000000000004
2016-04-25,2016,4,56.66
2016-04-26,2016,4,54.32
2016-04-27,2016,4,51.08
2016-04-28,2016,4,53.24
2016-04-29,2016,4,51.980000000000004
2016-04-30,2016,4,52.879999999999995
2016-05-01,2016,5,50.18
2016-05-02,2016,5,50.540000000000006
2016-05-03,2016,5,54.5
2016-05-04,2016,5,51.26
2016-05-05,2016,5,51.8
2016-05-06,2016,5,52.16
2016-05-07,2016,5,52.34
2016-05-08,2016,5,55.400000000000006
2016-05-09,2016,5,62.96
2016-05-10,2016,5,59.18
2016-05-11,2016,5,62.96
2016-05-12,2016,5,66.2
2016-05-13,2016,5,61.519999999999996
2016-05-14,2016,5,66.2
2016-05-15,2016,5,55.94
2016-05-16,2016,5,52.879999999999995
2016-05-17,2016,5,62.24
2016-05-18,2016,5,59.36
2016-05-19,2016,5,60.980000000000004
2016-05-20,2016,5,64.4
2016-05-21,2016,5,62.42
2016-05-22,2016,5,60.620000000000005
2016-05-23,2016,5,64.94
2016-05-24,2016,5,65.66
2016-05-25,2016,5,74.48
2016-05-26,2016,5,82.22
2016-05-27,2016,5,76.64
2016-05-28,2016,5,79.88
2016-05-29,2016,5,80.06
2016-05-30,2016,5,73.58000000000001
2016-05-31,2016,5,76.64
2016-06-01,2016,6,75.92
2016-06-02,2016,6,68.9
2016-06-03,2016,6,66.38
2016-06-04,2016,6,72.86
2016-06-05,2016,6,69.25999999999999
2016-06-06,2016,6,75.02
2016-06-07,2016,6,79.34
2016-06-08,2016,6,64.94
2016-06-09,2016,6,63.68000000000001
2016-06-10,2016,6,67.82
2016-06-11,2016,6,74.66
2016-06-12,2016,6,80.24000000000001
2016-06-13,2016,6,66.02
2016-06-14,2016,6,69.08000000000001
2016-06-15,2016,6,75.38
2016-06-16,2016,6,73.22
2016-06-17,2016,6,71.24000000000001
2016-06-18,2016,6,73.03999999999999
2016-06-19,2016,6,75.02
2016-06-20,2016,6,73.4
2016-06-21,2016,6,80.78
2016-06-22,2016,6,77.9
2016-06-23,2016,6,74.30000000000001
2016-06-24,2016,6,74.66
2016-06-25,2016,6,73.22
2016-06-26,2016,6,75.74000000000001
2016-06-27,2016,6,75.74000000000001
2016-06-28,2016,6,72.68
2016-06-29,2016,6,75.74000000000001
2016-06-30,2016,6,77.53999999999999
2016-07-01,2016,7,76.82
2016-07-02,2016,7,72.86
2016-07-03,2016,7,75.38
2016-07-04,2016,7,76.64
2016-07-05,2016,7,75.92
2016-07-06,2016,7,85.82
2016-07-07,2016,7,85.1
2016-07-08,2016,7,78.80000000000001
2016-07-09,2016,7,70.34
2016-07-10,2016,7,73.03999999999999
2016-07-11,2016,7,74.48
2016-07-12,2016,7,76.64
2016-07-13,2016,7,78.08000000000001
2016-07-14,2016,7,80.42
2016-07-15,2016,7,86.53999999999999
2016-07-16,2016,7,84.02
2016-07-17,2016,7,83.12
2016-07-18,2016,7,86.36
2016-07-19,2016,7,80.24000000000001
2016-07-20,2016,7,77.9
2016-07-21,2016,7,80.96000000000001
2016-07-22,2016,7,85.1
2016-07-23,2016,7,89.42
2016-07-24,2016,7,85.28
2016-07-25,2016,7,84.38
2016-07-26,2016,7,81.68
2016-07-27,2016,7,84.56
2016-07-28,2016,7,84.74000000000001
2016-07-29,2016,7,78.08000000000001
2016-07-30,2016,7,78.44
2016-07-31,2016,7,77.72
2016-08-01,2016,8,74.12
2016-08-02,2016,8,74.12
2016-08-03,2016,8,74.12
2016-08-04,2016,8,75.56
2016-08-05,2016,8,77.36
2016-08-06,2016,8,80.78
2016-08-07,2016,8,81.5
2016-08-08,2016,8,80.78
2016-08-09,2016,8,80.78
2016-08-10,2016,8,81.5
2016-08-11,2016,8,86.72
2016-08-12,2016,8,86.53999999999999
2016-08-13,2016,8,89.24000000000001
2016-08-14,2016,8,90.68
2016-08-15,2016,8,84.56
2016-08-16,2016,8,84.92
2016-08-17,2016,8,82.75999999999999
2016-08-18,2016,8,80.24000000000001
2016-08-19,2016,8,81.68
2016-08-20,2016,8,78.98
2016-08-21,2016,8,80.78
2016-08-22,2016,8,75.92
2016-08-23,2016,8,74.30000000000001
2016-08-24,2016,8,78.62
2016-08-25,2016,8,78.62
2016-08-26,2016,8,83.66
2016-08-27,2016,8,82.4
2016-08-28,2016,8,80.78
2016-08-29,2016,8,82.03999999999999
2016-08-30,2016,8,78.98
2016-08-31,2016,8,80.42
2016-09-01,2016,9,76.82
2016-09-02,2016,9,75.02
2016-09-03,2016,9,73.58000000000001
2016-09-04,2016,9,72.14
2016-09-05,2016,9,73.75999999999999
2016-09-06,2016,9,77.72
2016-09-07,2016,9,77.18
2016-09-08,2016,9,78.98
2016-09-09,2016,9,86.53999999999999
2016-09-10,2016,9,82.22
2016-09-11,2016,9,80.6
2016-09-12,2016,9,71.24000000000001
2016-09-13,2016,9,73.22
2016-09-14,2016,9,78.08000000000001
2016-09-15,2016,9,70.34
2016-09-16,2016,9,68.53999999999999
2016-09-17,2016,9,69.25999999999999
2016-09-18,2016,9,76.28
2016-09-19,2016,9,75.2
2016-09-20,2016,9,75.38
2016-09-21,2016,9,77.53999999999999
2016-09-22,2016,9,76.82
2016-09-23,2016,9,77.18
2016-09-24,2016,9,68.53999999999999
2016-09-25,2016,9,64.22
2016-09-26,2016,9,65.66
2016-09-27,2016,9,70.52
2016-09-28,2016,9,67.64
2016-09-29,2016,9,63.14
2016-09-30,2016,9,62.06
2016-10-01,2016,10,60.44
2016-10-02,2016,10,60.620000000000005
2016-10-03,2016,10,66.38
2016-10-04,2016,10,66.56
2016-10-05,2016,10,62.06
2016-10-06,2016,10,64.75999999999999
2016-10-07,2016,10,65.84
2016-10-08,2016,10,64.94
2016-10-09,2016,10,61.34
2016-10-10,2016,10,57.019999999999996
2016-10-11,2016,10,56.120000000000005
2016-10-12,2016,10,60.8
2016-10-13,2016,10,62.42
2016-10-14,2016,10,57.379999999999995
2016-10-15,2016,10,57.379999999999995
2016-10-16,2016,10,62.24
2016-10-17,2016,10,72.14
2016-10-18,2016,10,74.66
2016-10-19,2016,10,77.18
2016-10-20,2016,10,68.36
2016-10-21,2016,10,69.44
2016-10-22,2016,10,55.76
2016-10-23,2016,10,54.32
2016-10-24,2016,10,58.82
2016-10-25,2016,10,50.900000000000006
2016-10-26,2016,10,47.120000000000005
2016-10-27,2016,10,45.68
2016-10-28,2016,10,50.540000000000006
2016-10-29,2016,10,51.08
2016-10-30,2016,10,67.64
2016-10-31,2016,10,53.06
2016-11-01,2016,11,50.72
2016-11-02,2016,11,61.16
2016-11-03,2016,11,66.74000000000001
2016-11-04,2016,11,59.18
2016-11-05,2016,11,54.86
2016-11-06,2016,11,57.74
2016-11-07,2016,11,48.92
2016-11-08,2016,11,56.120000000000005
2016-11-09,2016,11,59.36
2016-11-10,2016,11,51.08
2016-11-11,2016,11,55.94
2016-11-12,2016,11,45.32
2016-11-13,2016,11,51.980000000000004
2016-11-14,2016,11,56.66
2016-11-15,2016,11,53.42
2016-11-16,2016,11,53.96
2016-11-17,2016,11,56.84
2016-11-18,2016,11,54.86
2016-11-19,2016,11,55.040000000000006
2016-11-20,2016,11,44.24
2016-11-21,2016,11,40.64
2016-11-22,2016,11,40.82
2016-11-23,2016,11,41.0
2016-11-24,2016,11,44.24
2016-11-25,2016,11,50.18
2016-11-26,2016,11,50.0
2016-11-27,2016,11,46.04
2016-11-28,2016,11,46.76
2016-11-29,2016,11,55.400000000000006
2016-11-30,2016,11,57.2
2016-12-01,2016,12,53.78
2016-12-02,2016,12,47.3
2016-12-03,2016,12,46.4
2016-12-04,2016,12,44.24
2016-12-05,2016,12,44.42
2016-12-06,2016,12,45.32
2016-12-07,2016,12,43.7
2016-12-08,2016,12,44.6
2016-12-09,2016,12,37.58
2016-12-10,2016,12,33.44
2016-12-11,2016,12,33.08
2016-12-12,2016,12,40.46
2016-12-13,2016,12,42.08
2016-12-14,2016,12,41.72
2016-12-15,2016,12,30.74
2016-12-16,2016,12,22.64
2016-12-17,2016,12,30.74
2016-12-18,2016,12,46.76
2016-12-19,2016,12,30.74
2016-12-20,2016,12,27.32
2016-12-21,2016,12,36.32
2016-12-22,2016,12,42.980000000000004
2016-12-23,2016,12,43.52
2016-12-24,2016,12,43.879999999999995
2016-12-25,2016,12,45.5
2016-12-26,2016,12,38.84
2016-12-27,2016,12,55.94
2016-12-28,2016,12,41.9
2016-12-29,2016,12,39.74
2016-12-30,2016,12,39.74
2016-12-31,2016,12,37.76
2017-01-01,2017,1,46.4
2017-01-02,2017,1,39.92
2017-01-03,2017,1,42.08
2017-01-04,2017,1,46.76
2017-01-05,2017,1,33.8
2017-01-06,2017,1,32.18
2017-01-07,2017,1,25.34
2017-01-08,2017,1,22.64
2017-01-09,2017,1,20.66
2017-01-10,2017,1,27.68
2017-01-11,2017,1,46.58
2017-01-12,2017,1,54.86
2017-01-13,2017,1,53.78
2017-01-14,2017,1,32.18
2017-01-15,2017,1,35.24
2017-01-16,2017,1,36.86
2017-01-17,2017,1,41.72
2017-01-18,2017,1,41.18
2017-01-19,2017,1,44.06
2017-01-20,2017,1,43.16
2017-01-21,2017,1,45.86
2017-01-22,2017,1,46.04
2017-01-23,2017,1,43.52
2017-01-24,2017,1,39.019999999999996
2017-01-25,2017,1,42.44
2017-01-26,2017,1,50.0
2017-01-27,2017,1,43.7
2017-01-28,2017,1,38.66
2017-01-29,2017,1,39.92
2017-01-30,2017,1,37.04
2017-01-31,2017,1,30.92
2017-02-01,2017,2,41.18
2017-02-02,2017,2,41.54
2017-02-03,2017,2,32.54
2017-02-04,2017,2,29.48
2017-02-05,2017,2,36.5
2017-02-06,2017,2,43.16
2017-02-07,2017,2,39.92
2017-02-08,2017,2,46.76
2017-02-09,2017,2,36.14
2017-02-10,2017,2,24.439999999999998
2017-02-11,2017,2,37.58
2017-02-12,2017,2,35.96
2017-02-13,2017,2,38.12
2017-02-14,2017,2,34.52
2017-02-15,2017,2,40.82
2017-02-16,2017,2,36.14
2017-02-17,2017,2,34.34
2017-02-18,2017,2,46.22
2017-02-19,2017,2,60.44
2017-02-20,2017,2,51.44
2017-02-21,2017,2,42.08
2017-02-22,2017,2,48.2
2017-02-23,2017,2,51.26
2017-02-24,2017,2,59.540000000000006
2017-02-25,2017,2,57.019999999999996
2017-02-26,2017,2,44.42
2017-02-27,2017,2,43.879999999999995
2017-02-28,2017,2,49.82
2017-03-01,2017,3,57.56
2017-03-02,2017,3,55.040000000000006
2017-03-03,2017,3,37.04
2017-03-04,2017,3,27.86
2017-03-05,2017,3,24.98
2017-03-06,2017,3,34.34
2017-03-07,2017,3,46.58
2017-03-08,2017,3,53.78
2017-03-09,2017,3,58.46
2017-03-10,2017,3,42.08
2017-03-11,2017,3,26.24
2017-03-12,2017,3,26.6
2017-03-13,2017,3,28.4
2017-03-14,2017,3,32.18
2017-03-15,2017,3,26.060000000000002
2017-03-16,2017,3,31.82
2017-03-17,2017,3,38.84
2017-03-18,2017,3,38.12
2017-03-19,2017,3,40.46
2017-03-20,2017,3,44.06
2017-03-21,2017,3,50.540000000000006
2017-03-22,2017,3,42.980000000000004
2017-03-23,2017,3,32.0
2017-03-24,2017,3,44.06
2017-03-25,2017,3,54.14
2017-03-26,2017,3,42.26
2017-03-27,2017,3,42.26
2017-03-28,2017,3,43.52
2017-03-29,2017,3,49.1
2017-03-30,2017,3,45.86
2017-03-31,2017,3,42.980000000000004
2017-04-01,2017,4,42.26
2017-04-02,2017,4,50.540000000000006
2017-04-03,2017,4,56.480000000000004
2017-04-04,2017,4,50.18
2017-04-05,2017,4,51.620000000000005
2017-04-06,2017,4,46.04
2017-04-07,2017,4,50.18
